,0
415,1294767.6917893733
416,1316610.843408678
417,1298908.6377496836
418,1303716.1675242323
419,1339518.8835051164
420,1348107.6240134528
421,1365878.6985451917
422,1353649.4783544585
423,1366291.5789755206
424,1365909.831512917
425,1373273.1083934621
426,1386010.41929741
427,1385407.011064158
428,1390285.165593218
429,1396282.6510262256
430,1396786.013207551
431,1417054.3710283686
432,1422421.785148895
433,1424027.9928146186
434,1413868.5342984814
435,1443578.4709557185
436,1435019.6882297317
437,1432976.802139337
438,1425579.9647883875
439,1418699.7636795624
440,1423803.1927408972
441,1416040.4014803425
442,1445274.5097012075
443,1450282.4217100795
444,1448609.6691542526
445,1465360.0499086138
446,1464649.000923144
447,1462370.220148595
448,1468599.421806518
449,1463774.493966734
450,1466613.9061475236
451,1478524.6845509352
452,1458044.1359405026
453,1477161.9118639522
454,1478650.2478611234
455,1473086.4939504466
456,1487100.5234279658
457,1484115.212337571
458,1474569.0989720917
459,1471890.495944789
460,1471903.202486086
461,1475857.652204272
462,1487751.312243276
463,1496298.8019993943
464,1529529.493036641
465,1527624.8881298646
466,1522459.3364038777
467,1510334.459876039
468,1511739.628123821
469,1500139.8555903248
470,1482376.1620362552
471,1483439.1271110484
472,1461410.4747785295
473,1463542.706207101
474,1487922.7745552214
475,1494280.7807968098
476,1491088.4551947138
477,1468679.6275988114
478,1488380.1893079753
479,1477439.8828069037
480,1475279.7307204094
481,1469538.8269983227
482,1501837.6757950527
483,1517246.3039590188
484,1521715.4304255226
485,1523775.7987530697
486,1530109.4524567258
487,1525959.4464411242
488,1530642.0820286903
489,1537636.192852337
490,1541968.0535102596
491,1544522.392194414
492,1543259.0305772522
493,1551962.8041313218
494,1544302.5349572615
495,1546465.8120058237
496,1554563.3492245453
497,1561543.5925900247
498,1563549.579507431
499,1561813.6285297615
500,1563146.7418193766
501,1562550.7262362468
502,1560054.1375520926
503,1559144.866029226
504,1578146.6884376095
505,1576104.7182903164
506,1582734.8986999216
507,1580195.2406942637
508,1576763.2980051378
509,1577781.8626496021
510,1578905.1377059647
511,1589711.5342483337
512,1582479.548232732
513,1588980.4466545742
514,1590610.1306021116
515,1579362.7080810026
516,1571321.8216123555
517,1569718.3594851
518,1587236.114809818
519,1595223.312461012
520,1598578.9058633524
521,1596982.871540777
522,1576191.8551295646
523,1582690.1127623278
524,1604278.5078024033
525,1605440.9490813883
526,1605992.4885177605
527,1611935.6948531084
528,1623391.1735578359
529,1636055.29461137
530,1631599.8244596405
531,1626702.12139762
532,1640557.4139171217
533,1637727.516511417
534,1633492.5173557873
535,1640025.6697251669
536,1643474.7185610507
537,1648646.07837246
538,1607064.0361505237
539,1589418.8111473094
540,1580768.5034202507
541,1593781.1623135689
542,1613645.9947219521
543,1587599.8333280985
544,1593524.3149083992
545,1624821.7198931838
546,1614141.715550035
547,1605238.848444039
548,1624019.7754394526
549,1617623.3912090296
550,1591595.5380668584
551,1596673.9446645179
552,1594142.655679048
553,1572985.9614854858
554,1543189.1231373653
555,1565382.2093231266
